V1,V2,V3,V4,V5,V6,V7,V8,bestlam,rmse
3,7,8,9,10,12,13,14,49.3867607768723,333.760456327453
4,5,9,10,11,12,14,17,65.8647041411381,352.120564973951
2,3,7,8,9,10,12,14,41.1360510110073,419.602342392533
1,4,6,11,12,14,15,17,80.8769768230124,298.414647976505
3,5,7,8,9,10,12,16,51.2852623640057,325.558059354243
1,2,5,8,9,10,13,15,59.5670567686112,339.314180828226
2,3,5,6,8,11,13,15,79.2659004068452,316.613640822592
1,2,4,7,9,10,14,16,1.64390549850713,411.765348963651
2,5,7,10,11,14,15,16,42.9763372284373,383.377836047926
1,3,4,7,11,12,13,16,23.4635281309668,349.176910570252
1,2,3,4,10,12,14,15,88.4255385084336,311.784683527208
1,2,3,7,9,12,16,17,43.8128868969984,366.17556623669
1,4,6,7,8,9,10,16,91.6358085656879,347.940457848445
2,6,9,10,11,13,14,17,8.80231423085235,386.427871545744
1,3,4,5,7,13,14,15,85.7430911748337,318.134913142039
4,5,6,8,12,14,16,17,43.4403766735877,369.616080681452
3,5,7,8,9,12,16,17,20.3492112756363,396.216382326691
1,2,8,9,11,12,14,16,12.5180877684076,386.012584516099
1,3,5,6,7,10,11,12,43.3907533959169,344.12922029715
1,2,7,8,9,12,16,17,94.3707832007664,305.607571664351
2,3,8,9,12,13,15,16,53.4998589301308,352.418560087418
3,7,8,9,10,11,12,15,46.7328932997767,386.377939554614
1,2,4,5,9,11,14,16,90.1727765213657,292.810374012882
1,4,5,6,9,10,15,16,41.2826432355604,340.725911034441
3,4,5,6,7,9,14,17,37.9101590167408,331.531556307663
1,8,9,11,13,14,16,17,92.9826101496812,322.315233160945
2,4,6,8,11,12,15,17,95.5007672448526,343.148216301643
1,2,3,5,6,7,8,14,47.8307307010054,441.036154153824
1,3,4,6,10,11,12,13,5.06215587687196,395.076284780352
1,2,7,10,11,13,15,17,39.9830164860908,353.250985730893
1,5,6,10,12,13,14,17,44.1192291711466,339.41663812753
1,7,8,9,11,12,13,15,93.4772387137774,309.183102295826
2,4,5,9,14,15,16,17,105.050651976088,335.238866822583
1,3,4,5,11,12,15,16,42.4976312863307,433.314491117147
2,3,4,9,11,13,16,17,101.112081614165,295.900996273963
1,2,8,10,13,14,15,16,86.4206831296215,305.662380299036
1,3,5,8,9,13,15,17,40.9396253972715,383.705866593133
2,3,7,9,11,12,13,17,99.271590898501,363.394918142457
1,3,4,6,10,11,13,15,96.1758384071758,287.252503153067
2,4,5,8,9,10,15,16,52.805866093053,318.712086291768
4,7,8,11,12,13,14,17,43.2600736824204,328.997163886382
1,3,6,8,9,13,14,17,59.1081615939688,337.486216746503
2,5,7,8,10,14,16,17,67.2370568858639,326.538101807189
2,3,4,6,11,12,13,14,45.0533455738704,381.559369415753
2,4,9,10,11,14,15,16,88.2129942161063,299.204997396486
1,4,7,11,12,15,16,17,91.5983585880021,298.689105178399
5,9,10,11,12,13,14,17,34.1153924761904,344.449238802847
1,3,5,7,9,12,15,16,35.027277513875,392.292602912496
1,2,3,5,12,15,16,17,77.5177941000987,293.842074667054
2,3,4,5,8,10,11,15,94.9668182442297,297.649389797876
3,5,6,7,8,10,11,13,48.6025837376352,345.364257246733
3,4,5,6,10,12,13,15,36.1377673819789,394.910152311721
1,2,5,10,11,13,14,17,96.0212764971872,312.484444110643
1,3,4,5,6,7,15,17,90.1813974775989,295.974369629056
1,2,4,5,8,9,11,13,41.0366745924201,343.678419868933
1,3,5,8,9,10,11,13,36.6334389480385,335.664629088864
1,4,5,8,10,12,15,16,80.1810731889376,345.019294584525
2,4,7,9,13,14,15,17,10.1995626684671,493.837986168207
1,5,6,7,10,12,14,16,37.3976886115225,476.912715464372
2,4,5,7,9,10,14,15,85.9685524369354,306.313123060631
5,8,9,11,14,15,16,17,92.6226378434822,298.750956115906
1,2,5,6,7,8,13,14,32.5117435180308,349.921314502047
1,3,4,8,12,14,16,17,91.0321978172572,356.525727304625
1,5,6,8,11,14,16,17,89.5085145389379,300.69130598036
2,6,7,9,10,11,15,16,94.7523968894856,300.173506082637
1,8,12,13,14,15,16,17,44.6149653387412,382.607727079237
1,3,8,9,10,11,14,15,94.686953233635,357.208582695838
1,2,4,5,12,14,15,17,89.6765813743188,315.289412876213
3,6,8,10,12,13,14,15,90.5925119843891,300.46009764059
3,7,8,11,12,13,15,17,85.314339092784,297.071549429646
1,3,4,5,9,11,12,13,38.2443968042151,346.765907113992
1,2,7,8,11,13,15,17,67.5217956726876,340.943950155128
1,2,7,8,10,13,16,17,82.2550242320679,320.019294734226
1,2,5,9,10,12,14,17,56.4918359307962,334.187429542509
2,3,6,8,12,13,16,17,265.491447529744,106.250558476041
2,5,8,9,13,14,15,17,6.29582213941673,104.915478527782
3,6,7,10,11,14,16,17,262.351640079557,105.342857598694
2,5,7,8,10,11,15,16,210.779723993756,106.40525197122
1,2,3,5,7,10,11,12,268.242604598213,106.250558476041
1,2,4,6,10,11,16,17,270.256838213417,50.1852333566242
1,2,8,9,10,13,16,17,248.586344221893,108.584737850757
2,7,8,11,13,14,16,17,255.728534417197,108.442199296378
1,4,6,7,10,11,12,13,65.661016576583,111.128100433159
1,2,6,7,12,15,16,17,296.504992201988,116.113514438648
1,4,5,7,8,13,15,16,300.300878907097,113.4708254808
5,6,8,11,12,13,14,17,290.276502023876,113.271802212513
2,3,4,7,10,11,13,15,118.457237949377,77.9610460799645
2,3,4,5,7,8,15,17,70.4419035292518,117.593888627612
5,6,7,9,10,11,12,17,269.902168455896,116.771189033234
1,5,7,8,11,12,16,17,5.33000079866224,148.348077837855
3,9,10,12,13,14,15,17,211.370321006806,111.335573829751
1,4,6,7,8,9,12,17,64.2622440340612,111.155309981661
2,3,4,8,10,12,14,16,5.89832684173341,90.321241589422
3,4,7,8,9,10,15,17,27.8135327296646,133.50669606138
1,2,4,5,7,10,12,15,259.811967895836,114.81543501484
3,6,11,12,13,14,15,17,292.487976040567,116.275565183849
2,3,4,7,8,10,11,15,5.01347605303542,144.35368837664
2,4,8,9,10,14,16,17,6.08853626915934,87.8540341666995
1,2,3,4,8,10,11,12,273.054602613696,119.045895746631
3,4,6,7,9,15,16,17,250.799607077473,118.672312049015
1,3,4,10,12,14,16,17,291.68245924969,113.4708254808
1,2,3,8,10,14,15,16,118.21591289661,78.1357340861175
1,2,3,6,12,13,14,15,275.685339205913,117.711194429917
3,4,6,7,9,11,12,13,268.408709154143,116.951603866979
1,3,4,6,9,12,15,17,267.784559482097,77.9610460799645
2,5,7,9,11,12,13,16,269.475961538228,117.537540936553
2,5,6,7,10,12,15,17,215.115716646946,116.771189033234
2,3,4,5,6,7,12,13,254.132470811484,79.7312581702544
1,2,7,11,12,13,16,17,260.579856996173,79.9658309382642
3,5,8,9,10,11,13,16,240.597280395749,104.037484760514
2,5,6,8,9,13,14,17,287.594066328276,105.389677471976
4,7,8,10,11,12,15,16,25.8213363307597,125.48436827743
3,5,7,8,10,11,12,15,20.6942614373896,126.626195895006
2,5,6,9,10,11,12,17,6.12675885884281,142.381985741423
1,3,4,8,9,14,15,16,128.679575953426,51.0566467413459
1,5,7,8,9,13,16,17,248.94535638866,109.301356215686
2,3,4,5,6,7,14,15,256.050376506594,109.189872402591
2,4,5,7,8,11,15,17,258.834884128273,104.635212271294
3,4,7,8,9,10,11,17,264.765434338289,105.547940041759
1,3,10,11,12,13,16,17,241.144697151773,105.389677471976
2,5,7,8,11,14,16,17,246.060405529352,49.1602003059146
3,5,8,9,12,14,15,17,224.381563057719,107.831753481169
1,2,3,6,7,11,13,15,94.7690592579677,107.660733461238
2,3,4,6,7,8,10,14,5.00981076942035,141.990447206729
1,2,8,10,11,12,13,14,157.119221811488,106.006104152766
2,3,5,7,8,11,14,17,241.46230790473,33.8395869812092
3,5,6,9,11,12,13,15,229.941921196892,106.875565357982
1,3,4,6,7,9,16,17,230.577987377718,107.185743125715
4,5,8,10,11,15,16,17,131.217942434595,107.233642657736
5,6,7,9,11,13,15,17,16.6803706649392,52.6361425814071
4,5,7,8,9,11,14,17,249.350230854197,109.429733028041
1,5,6,9,10,11,15,17,256.168305505219,109.324395856605
1,5,7,10,11,13,16,17,261.687910254703,51.0566467413459
1,2,3,4,5,7,9,13,238.898952962317,109.301356215686
3,7,8,9,10,12,16,17,180.066559227387,109.189872402591
1,2,3,5,6,9,15,17,231.617012162403,48.8000542429785
1,3,4,5,7,8,10,16,238.923385007092,50.7356934340637
2,3,6,12,13,15,16,17,219.959720767778,88.9344537219605
1,4,5,7,8,9,15,17,276.645951451836,115.233331064563
1,2,3,4,7,8,9,15,48.0198334191642,111.096733231114
3,4,6,7,8,12,13,16,269.299713604517,112.219724071075
2,5,8,9,10,12,13,14,5.39577673503895,105.588607252236
1,2,6,9,12,13,14,17,93.4506814771294,116.606507738886
3,5,8,9,12,14,15,16,260.741656207057,115.80844477996
1,4,5,6,7,9,11,13,291.591960092542,117.135798516584
1,2,5,6,10,11,12,16,18.7928023198227,129.558359986245
1,2,3,5,7,9,13,14,4.41271877846575,104.994867831453
2,7,9,10,12,14,16,17,271.402520740882,119.799324853248
1,3,4,5,7,10,11,17,249.968376376592,119.455627991416
5,6,8,9,10,11,14,16,161.032771828629,114.51531621167
4,9,10,11,12,14,15,16,119.847724635658,79.0824141974315
3,5,8,9,10,11,16,17,273.440155704173,118.628319701891
1,3,4,5,6,12,14,17,268.574113888366,117.90253202889
1,6,9,11,12,14,16,17,264.565962342107,78.9132509561644
1,2,4,5,9,12,13,14,266.73048771336,118.458294969406
2,4,7,8,9,12,14,15,198.331674942455,117.72587301214
1,2,3,4,5,7,12,17,253.533928236099,80.5299542369904
2,4,5,7,9,12,13,17,259.91963760035,80.8029120034377
1,6,9,10,11,12,13,15,239.666784522461,104.865451609081
1,5,6,7,9,10,12,13,38.2594334231382,116.088046276934
1,4,10,11,12,15,16,17,262.977752241029,115.233331064563
2,3,4,9,12,14,16,17,111.637211334358,73.3092763570887
3,4,6,8,11,13,16,17,256.865640928277,118.26891591026
3,4,6,8,9,10,11,17,241.290745486309,117.867764889303
1,2,3,7,10,11,13,17,268.097822176449,112.422776109805
1,3,4,5,6,9,12,14,101.754117869935,77.1285290926775
2,3,4,5,7,11,14,17,258.762918405531,116.78363100447
2,3,4,5,12,13,15,17,238.647283620577,115.992456651284
1,2,3,10,11,12,15,16,239.281644863622,76.9483898849245
3,5,6,7,11,12,14,15,251.666838997409,116.606507738886
3,6,7,8,9,10,12,17,189.912205077145,115.80844477996
2,3,4,8,10,11,12,17,156.082265193639,78.8634411685236
3,4,5,6,7,8,11,16,200.904759786827,79.0631653657192
2,6,7,8,10,12,13,16,231.380588357085,103.177995830164
2,3,4,5,7,13,14,15,4.62339716380618,148.071253495683
1,2,5,6,7,11,12,13,104.15313378571,75.0253760991808
2,3,6,7,8,12,16,17,265.247273681339,119.936318887297
2,4,5,8,10,14,15,16,4.98844871702441,114.366942776031
3,4,5,8,12,13,14,17,5.8321695775123,104.779511810976
1,2,3,4,5,6,11,17,259.919877708456,119.799324853248
2,5,6,8,9,15,16,17,201.645456341383,119.455627991416
4,5,6,9,10,14,15,16,231.812640369368,74.6480093111507
3,6,7,8,11,14,15,16,238.667228534919,75.5454674157148
2,3,6,9,11,12,14,16,222.832580732202,103.46268722133
2,5,6,9,10,11,12,14,277.485686361138,79.0824141974315
3,5,7,10,12,13,15,17,266.530759296909,118.628319701891
2,3,5,6,7,13,16,17,205.100220798474,117.90253202889
1,2,4,5,7,11,12,15,252.688937573128,80.6692338758566
1,2,4,8,12,15,16,17,258.791962963502,80.9498464918793
4,6,9,11,12,13,14,16,237.923051118902,105.015273398962
1,6,7,11,12,13,14,17,236.173889641829,80.5299542369904
2,3,4,7,9,14,15,17,180.612581200744,80.8029120034377
4,5,8,10,12,14,15,17,198.314390936873,104.865451609081
3,4,5,6,8,10,11,13,231.004696023389,81.3048620208859
1,2,6,11,12,13,15,17,141.503184358575,103.965639120082
2,4,7,8,11,12,13,16,270.417260793432,104.935142434015
2,4,7,10,11,15,16,17,137.594267553092,105.880045889899
6,7,9,11,12,13,15,16,271.005931374781,105.722792355903
1,3,4,5,9,10,15,17,221.420839665782,49.6909566870129
1,3,4,5,11,12,14,15,24.3875573250294,127.734261344802
1,2,7,8,10,11,15,16,263.8448384781,107.973136637286
1,2,3,8,10,11,13,15,100.804945855924,103.50786273061
1,2,4,8,13,14,15,16,14.6448886214579,121.020479744821
1,3,4,9,10,13,15,17,240.521128566709,103.965639120082
3,4,6,10,11,13,16,17,120.838332944068,47.6486651871555
1,3,5,6,8,12,13,17,192.545636013999,106.610961250819
1,2,3,8,10,12,15,17,155.94892699857,106.385447921282
1,3,5,9,10,11,12,17,235.900401512849,105.058037181696
1,2,3,7,8,10,13,15,259.770413979758,104.935142434015
4,6,7,8,11,15,16,17,249.717188778488,32.7262531778208
4,5,6,7,8,15,16,17,240.38951515481,105.984982288003
3,4,7,9,10,14,15,17,33.7105393453701,119.022633541388
3,7,10,11,12,13,14,17,269.877412476662,105.880045889899
1,2,3,4,10,12,14,17,10.3253679377735,71.6065622050026
1,2,5,6,8,9,15,16,6.34209860335427,153.482061918715
2,4,5,8,12,13,15,16,209.471860488739,108.113428996641
1,2,8,9,10,12,13,14,244.767746021553,49.6909566870129
1,2,7,8,10,11,14,17,252.736234018301,108.137581212954
1,4,6,7,11,13,15,17,209.169706490347,107.973136637286
1,3,4,5,7,11,12,17,239.468109083551,47.7513904940751
3,4,5,6,10,13,14,16,246.62534860513,49.6153261425872
3,4,7,9,10,12,13,16,226.765055421014,87.929784821888
1,3,4,7,10,11,12,13,36.5493000938202,109.341006848438
6,7,8,9,10,12,13,17,71.8801875536843,110.151756533135
1,4,6,7,9,12,16,17,61.382978969861,110.413660706401
1,6,7,8,10,11,14,15,119.470637620775,75.304479985472
2,3,6,9,10,13,14,16,213.238892969356,115.027508218942
1,3,7,10,11,13,16,17,267.821786005159,114.169461251041
3,4,5,7,11,12,14,16,292.111480502465,115.72314070279
1,2,6,8,9,10,12,13,6.5555078027396,115.278758297726
5,6,7,10,11,13,15,17,6.83154565179938,106.573430827458
1,4,5,6,7,12,15,17,7.24456604920901,128.430780821965
3,4,5,6,11,12,14,16,255.351819463401,118.17333480453
1,3,7,8,9,13,16,17,293.133579059862,112.788863133994
1,3,5,8,10,11,13,16,115.908861719077,77.5461039336866
2,3,7,9,10,12,14,15,163.075699935958,117.11783909932
1,5,7,8,10,11,13,14,275.201864802326,116.33459098146
2,6,7,8,10,11,12,16,260.988339847795,77.367636492726
3,4,5,6,7,10,11,16,244.005864759173,116.941684813666
1,3,4,9,11,12,16,17,262.110035830851,116.151587059629
1,3,4,10,11,13,15,17,259.494595890194,79.2455899682232
1,5,7,10,11,12,13,17,265.768929379427,79.4526310969957
2,3,5,7,9,12,13,15,4.2650838916286,132.44381707236
2,7,8,10,12,14,15,16,5.89908196892235,220.53723030951
6,8,9,10,11,13,15,16,86.6393079296894,113.754606887964
1,2,6,7,8,9,15,16,6.72451075140442,80.7929850810122
4,6,9,10,11,13,14,17,215.506427659439,116.984043658049
2,3,7,8,11,13,14,16,247.74776312301,116.530511026083
1,3,4,7,9,11,15,16,63.5758589698648,109.050979814519
1,2,4,6,7,15,16,17,109.626082049535,75.4946355710126
3,5,7,12,14,15,16,17,196.688885189189,115.211051859569
1,2,3,4,11,14,16,17,257.023619519057,114.360132913529
2,3,4,5,6,7,11,16,238.616420709592,75.304479985472
3,5,7,8,13,14,15,17,195.653910516745,115.027508218942
1,2,5,6,8,9,12,16,199.636437335232,114.169461251041
2,3,5,7,9,13,14,15,243.79945892571,77.4951118003012
2,3,4,5,9,14,15,16,226.457268336652,77.6263751417459
1,2,4,8,10,11,13,16,237.343770147432,101.761037846169
1,3,6,7,9,10,13,16,226.235810363311,115.72314070279
3,5,7,9,10,12,13,17,154.000060111208,73.8353374667139
1,6,7,8,11,13,14,17,37.4693544610069,110.629978015393
4,7,8,10,11,12,14,15,254.132745787112,118.321657805671
2,3,4,5,6,15,16,17,258.232074040831,73.6985633190642
1,3,4,6,8,10,11,13,5.32647864167056,105.993757086055
1,2,4,5,7,10,11,15,206.746122801962,118.17333480453
3,5,8,10,11,12,13,15,237.53605017318,73.6925728558696
1,5,6,7,10,13,14,15,244.142214822322,74.5265566563948
2,8,9,10,11,12,14,15,227.318185231653,102.402918156949
1,2,4,5,7,11,15,16,268.910582627628,77.5461039336866
1,2,5,8,9,10,14,15,193.816067534146,117.11783909932
1,3,8,10,11,12,13,16,237.098480597622,116.33459098146
2,3,4,6,10,11,16,17,236.041238199075,79.3929171533434
1,2,5,9,10,11,12,13,230.551994934503,79.6078365932577
1,2,9,10,13,14,15,17,243.305653734458,103.670042187022
1,2,3,5,9,10,13,16,235.257621431201,79.2455899682233
1,5,7,9,11,13,14,15,230.303590342986,79.4526310969957
1,3,4,6,10,14,16,17,256.031765644853,103.513829709737
1,3,4,5,7,10,11,15,5.20656190513003,145.960102607223
1,5,7,8,9,13,14,15,269.552070151311,104.216550565468
3,4,7,9,12,14,15,17,137.806161467503,105.010330024073
3,4,6,8,9,12,15,17,238.544233051632,104.849449492229
2,3,4,6,11,13,15,17,222.664520725729,48.6379904770649
3,7,9,10,11,12,14,15,256.147257791371,107.373523409692
2,6,8,9,11,13,15,16,261.805921612875,107.180298892046
7,8,9,10,11,14,16,17,89.7782088909043,105.729468873324
4,5,8,10,12,13,14,15,51.5238580490428,109.85388974915
4,7,8,9,10,13,14,15,143.21491786486,33.5228894585037
4,6,7,9,12,14,15,16,238.143721909834,106.552853496447
7,8,9,10,11,12,13,17,256.304602120368,106.842426580676
2,3,7,8,10,12,15,17,4.85060349132569,155.890147004306
1,2,4,9,10,13,14,15,122.054519631956,50.7364180608669
1,5,7,8,9,11,12,15,206.923091362403,108.996470531092
2,3,9,10,11,14,15,17,265.377744737821,108.869573883832
1,2,3,4,9,11,13,17,264.653466994171,50.5896118143776
1,3,4,5,7,8,12,13,254.489592125143,108.865842966037
2,6,10,11,13,14,15,16,207.970033656388,108.73274575766
1,2,4,5,7,8,10,17,239.910120092159,48.4658278644679
3,4,5,6,8,9,14,17,247.013883372754,50.3686235199466
3,4,5,12,14,15,16,17,232.897353449811,88.5739969809225
1,2,4,5,7,8,11,14,272.484023364812,104.342625658988
2,3,6,7,9,10,12,15,231.505722836831,104.216550565468
1,2,6,7,11,12,13,15,199.834710828128,31.639811109721
3,5,6,8,12,13,14,17,231.386964599258,105.364892579242
1,6,7,10,11,13,14,15,236.623301304139,105.598573965416
2,3,5,11,13,14,15,16,241.780332192052,105.010330024073
1,3,5,7,9,15,16,17,214.961771886556,48.801205385306
1,3,5,6,11,12,15,16,186.900403151302,107.510746384886
1,3,5,6,11,12,14,15,264.435963685305,107.323896796237
1,3,4,5,8,9,12,16,212.353110855616,48.6379904770649
1,6,9,11,12,14,15,17,222.945201045575,107.373523409692
7,8,9,10,11,14,15,17,189.189139323586,107.180298892046
1,2,5,6,10,11,14,17,166.774322042662,46.8603996869802
2,3,4,5,11,15,16,17,196.295517867708,48.697674784447
1,2,4,5,6,10,14,17,225.820238267834,87.2174328230045
2,3,6,8,10,13,16,17,142.310846796633,105.729468873324
3,4,5,7,10,11,12,16,125.244524759481,33.6331856426148
3,4,5,6,9,13,14,15,238.766889269329,106.651306492094
1,5,6,8,10,13,15,16,238.573640936069,106.946762456841
2,5,7,8,10,12,13,15,238.628101847109,33.5228894585037
1,3,4,6,11,14,16,17,230.039769380669,106.552853496447
1,2,3,4,9,11,13,14,192.43181609189,106.842426580676
1,4,7,9,12,15,16,17,211.14158626885,24.8679808305426
2,6,9,10,11,13,15,17,218.658158088618,29.9538566700811
1,8,10,12,13,14,15,16,221.039035867399,82.0691530500525
1,2,6,7,8,9,10,15,5.32792125500692,68.4777833789419
4,6,7,10,11,14,15,16,253.436092393201,108.996470531092
3,4,5,9,11,14,16,17,192.277859811414,108.869573883832
2,5,6,7,8,11,16,17,209.767376016668,48.5750601707114
1,2,6,7,8,10,12,16,225.985765403364,50.4867658838607
4,9,11,13,14,15,16,17,5.76385318250086,136.785267622685
1,4,5,9,12,15,16,17,209.07143922576,48.4658278644679
7,8,9,10,11,15,16,17,175.029705809443,50.3686235199466
2,6,7,8,10,11,12,13,198.382899498168,88.5739969809225
1,5,6,8,10,12,13,17,210.187506547349,48.5156130115075
1,2,3,8,10,11,14,17,279.353844867713,114.834663756202
1,2,3,8,9,11,14,16,261.838767343046,114.666801185512
1,2,3,5,12,13,14,17,115.24003141446,72.8458000727241
1,4,5,6,7,11,12,15,4.71869290845251,120.234979775149
2,4,5,6,7,10,15,17,248.524669134646,117.358104559857
2,3,4,7,12,15,16,17,266.011284001207,111.726788614538
1,5,6,7,8,9,15,16,57.4746404091357,76.5200012299745
1,3,4,7,10,12,15,16,219.063114525518,116.178202369818
1,3,4,10,12,14,15,17,270.722783315101,115.362926045946
1,4,5,7,9,10,12,16,234.05736502881,76.3359448136213
1,2,3,7,8,13,15,17,202.632036347875,115.998521795855
1,2,7,10,13,15,16,17,186.59811304343,115.176263894545
1,3,5,8,14,15,16,17,222.874971732649,78.3615189175071
1,5,7,8,12,14,15,16,216.871273596285,78.5332151535447
3,5,6,7,9,10,14,17,237.965806968621,102.64165247856
1,5,8,9,11,14,16,17,49.7943233883487,121.756112831539
5,6,7,12,13,14,16,17,101.435823251659,74.5992311898564
2,3,4,7,9,10,12,17,223.47198999647,119.471404405356
2,3,6,7,9,10,14,16,254.16583226096,119.112959239637
2,3,8,9,11,12,13,14,83.5408917629836,74.4674938953825
4,5,7,8,10,13,14,16,5.04100156494448,122.570388237824
1,2,3,9,11,14,15,17,217.843474991805,118.967897301059
1,3,4,8,10,14,15,16,236.876114733916,74.3178863753142
2,5,9,10,13,15,16,17,243.406636624607,75.1886764002634
1,2,4,6,7,12,14,15,244.698918081159,103.072184871175
1,4,5,8,9,13,15,16,255.879014889977,78.5119586245231
5,7,9,10,13,14,16,17,280.150631794181,118.047597578763
2,3,6,7,8,11,16,17,239.928014194417,117.298595849376
2,6,8,9,10,11,15,17,50.8878185831675,80.2034178529451
1,3,4,5,7,11,14,15,265.228290247532,80.4570510199294
7,9,10,11,12,14,15,17,21.6509255926953,126.826334211486
2,5,6,8,10,11,15,16,230.418541090673,80.0609620667827
1,7,8,9,11,13,14,15,226.601027452938,80.3068563478274
2,3,7,8,11,12,14,17,256.463354840037,104.355027500863
1,4,6,7,10,13,15,16,34.9360230739294,84.138580019378
3,7,8,9,11,12,14,16,260.978309737816,114.834663756202
1,5,8,9,10,13,14,15,110.794476619307,72.9875090038579
2,4,5,6,7,11,13,15,209.248083771645,117.925841602454
1,2,4,10,12,13,15,16,172.176703693316,117.509529025372
4,6,7,11,14,15,16,17,228.436879164961,72.8458000727241
5,6,7,8,10,11,14,16,244.385787811493,117.78053619288
4,5,6,8,12,13,14,15,181.282147393778,117.358104559857
2,4,6,8,9,11,16,17,234.061671097525,72.9716826624427
2,3,6,7,12,13,15,17,180.948901964602,73.7737080537504
3,4,6,8,11,13,14,15,220.163724148431,101.686580177697
3,5,6,7,8,11,14,15,240.082687867328,76.5200012299745
2,6,7,9,10,11,12,17,203.543219236671,116.178202369818
5,7,8,9,10,11,15,17,183.764464441768,115.362926045946
2,5,8,10,11,12,16,17,162.01238200968,78.5136069136314
2,4,5,6,7,9,10,17,208.289036871497,78.6933288150908
1,2,3,4,7,9,13,15,239.040499186251,102.801559269475
1,2,3,11,12,13,14,16,211.007941165008,78.3615189175071
2,5,6,8,9,11,12,13,185.611922528319,78.5332151535447
2,4,5,6,7,8,9,17,177.817257074816,102.64165247856
5,7,8,9,11,12,13,17,231.082538351196,79.2480283666414
1,6,8,11,12,14,15,16,96.1491534387263,74.5992311898564
2,3,4,7,9,11,14,15,263.631458221391,119.471404405356
5,6,7,8,10,15,16,17,205.239069833118,119.112959239637
1,2,3,4,6,7,8,17,236.346852977676,74.4211702960609
1,3,4,5,8,9,15,16,221.028183562293,75.2995000373997
3,4,7,9,12,13,15,16,230.544479351703,103.190264018634
1,2,7,9,10,11,13,15,224.315405122036,74.3178863753142
2,3,5,10,12,14,15,17,180.979980745454,75.1886764002634
6,7,8,11,13,14,15,17,200.21680928057,103.072184871175
1,5,8,11,12,14,15,17,213.850519749833,74.6754861738048
4,5,7,9,14,15,16,17,237.48171452107,80.2034178529451
1,2,4,5,8,9,12,13,193.543299078399,80.4570510199294
2,5,6,7,8,9,13,17,230.53109082242,104.50739349021
2,5,6,11,13,14,16,17,66.7357399523896,80.9984458819681
1,5,6,7,13,14,16,17,220.069812400908,80.9305148586991
1,2,3,6,8,10,11,15,70.4921315446445,341.101546180984
1,3,4,11,13,14,16,17,73.1531647816368,326.213365902895
3,4,6,7,9,12,14,16,70.0236716620327,320.508209518836
2,3,5,7,9,11,15,16,70.5188869419176,305.068898985866
3,5,10,11,12,14,15,16,74.7325170530351,300.142781047672
1,2,3,10,11,12,14,15,77.4988942279609,319.941039102566
2,3,4,6,7,9,14,15,67.6025417507674,339.830128019223
1,2,4,5,6,10,13,15,55.3107376362915,354.284923663215
1,2,3,4,10,13,14,16,70.9439004994973,345.009733458494
3,4,7,8,9,10,16,17,1.74443816601383,377.645935154867
3,4,6,7,9,10,13,14,91.557732238297,326.015322824045
1,2,3,11,14,15,16,17,67.1853637889773,342.328240016899
1,4,5,8,11,14,15,16,4.62489894039196,413.116671321031
3,4,5,7,9,15,16,17,64.5935600404684,343.627011115459
3,4,5,7,11,12,13,15,72.1794699134827,315.711228830065
1,4,5,6,7,10,11,14,23.6347861881261,370.751611149217
2,5,7,8,11,12,14,17,66.7467859781352,335.479642844785
1,3,6,7,11,12,13,17,66.9350881148476,359.02109623663
4,5,9,10,12,13,15,17,73.6593117858825,310.700244795246
1,2,4,8,9,10,12,16,102.060549168605,297.536124588424
6,8,9,11,13,15,16,17,70.3741706839491,330.987482261713
2,6,9,10,12,14,16,17,64.561803067541,357.200757308111
1,5,6,8,9,10,15,17,35.452391651624,336.584421291829
2,4,6,10,12,13,16,17,74.8765083256334,311.341568414438
3,6,7,8,9,10,15,16,66.8512417017531,323.626948665242
3,5,7,9,10,12,15,16,6.89279553440387,408.064570847694
1,3,4,7,8,9,10,16,8.27676085841886,399.525079690338
1,2,4,6,9,12,14,17,63.2588000906152,352.316592223399
1,2,4,8,9,10,13,16,45.7426987787096,346.810692065201
1,4,6,10,11,13,14,15,47.4872568571328,367.064257421353
1,2,3,4,5,6,12,16,43.5807327504905,315.489414732248
1,3,5,7,8,9,10,11,96.9231179720098,313.923125057443
1,3,4,11,12,13,15,16,32.7674619129881,364.594125564141
3,4,5,6,10,15,16,17,46.2169132670194,408.232806175285
1,2,3,9,12,13,15,16,58.9600299357823,339.315114888561
4,7,8,11,13,14,15,17,58.0481474924788,312.143255751787
3,4,6,7,9,10,13,15,98.2960539239233,298.837029803942
1,3,6,9,10,12,13,14,55.4385628735782,341.597338601843
4,5,6,8,13,14,16,17,53.4090697950796,358.546952591389
2,3,5,6,8,10,13,17,2.69506095097512,389.075498888745
3,5,7,9,10,11,13,17,111.993686887852,291.7056528762
4,7,8,9,12,15,16,17,4.32845057808681,410.130790823265
2,4,8,9,11,13,14,17,47.702357322735,366.029480978716
4,5,9,10,13,15,16,17,23.0994469029438,346.199021027866
3,5,6,7,8,9,16,17,5.73673522525464,392.373800138859
4,5,6,9,12,13,15,16,50.1267644937425,322.492777790213
3,5,6,7,9,11,16,17,105.792587820346,293.070965040165
2,3,4,5,7,8,10,16,77.6184361658959,322.747816875324
1,6,7,8,9,14,15,16,51.0205563188785,369.746382456061
1,3,4,5,6,11,12,15,45.5742300989613,370.730420550165
5,6,8,11,13,14,15,16,45.1116947948844,331.021627830789
2,4,6,8,10,13,14,17,88.2849926739996,326.674430812026
