V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,bestlam,rmse
2,3,5,10,12,13,14,16,17,20,237000.577309448,277232.193061264
2,3,5,6,7,8,9,14,15,17,178641.354767664,321155.260647913
2,5,6,8,10,11,12,13,16,18,9166.17679316296,361840.316502303
1,3,4,6,8,10,12,13,18,21,149703.527900249,377862.432275604
1,3,4,6,7,9,11,16,17,21,142319.559695528,377555.420074587
8,10,12,14,16,17,18,19,20,21,80285.5259627658,408153.049830144
1,2,3,4,7,9,11,13,17,20,202195.55781889,358430.182564771
1,2,4,6,8,12,13,14,17,18,129186.052840022,417432.948647079
2,4,8,9,13,14,16,19,20,21,101331.907563738,467631.084876586
4,5,8,10,12,13,15,16,17,19,67388.14487,315761.017208101
2,5,6,8,12,13,14,17,18,21,182383.272810095,353233.991600162
4,6,8,12,13,14,16,18,19,20,7010.74365656046,596460.501559518
2,4,6,7,8,9,10,15,18,19,118746.311814957,367134.924074946
1,3,4,5,10,12,13,16,19,21,205665.973647358,286137.2416795
3,4,9,10,11,12,14,15,17,20,145730.309077233,317762.867328921
1,3,4,5,8,10,12,14,15,17,195130.934629388,273453.992410452
1,2,3,4,5,8,9,10,14,21,176403.429504661,253883.604059219
2,3,5,8,11,12,13,14,17,21,170033.52149801,307335.324517654
5,6,7,8,10,11,12,13,14,15,259970.040706477,199985.08971244
1,3,5,8,9,10,13,15,18,19,217269.177636844,298683.420701161
2,5,10,11,12,13,17,18,19,21,212271.655160559,233164.13836812
1,2,3,5,6,12,13,15,16,18,166538.481947082,377624.464994857
2,4,5,6,7,9,10,14,18,19,178809.528489665,231962.25252802
3,5,8,9,11,12,13,14,18,21,227155.668748919,300065.567868277
5,7,8,10,11,13,14,15,16,21,158578.562776456,205620.68947482
1,2,3,5,7,9,10,13,15,19,219275.422201474,266289.754877287
2,3,4,7,11,12,14,15,18,20,177397.842419026,400121.335631879
1,5,6,9,10,11,14,16,17,18,205179.488136097,175315.438737613
2,3,4,8,9,10,15,16,18,21,144634.403672274,395827.7635433
3,6,7,11,13,14,16,18,20,21,163072.773226545,444672.021553935
2,4,5,6,9,11,13,14,19,21,198886.901693882,275914.920951682
2,4,5,6,9,13,16,17,19,21,207329.191618067,339271.710613827
3,6,9,12,14,15,16,17,19,21,136092.346522096,417341.344526102
3,4,6,9,10,14,16,17,19,21,216894.254275201,351404.485279983
2,3,5,6,7,9,17,18,19,20,156560.518076506,334400.114296604
1,6,7,8,9,10,11,17,18,19,187866.958273549,331752.867494719
3,6,7,9,10,14,15,16,20,21,172432.001771997,370205.619243094
3,4,5,8,10,15,17,18,19,21,221348.864512137,302463.144366103
1,2,6,9,12,14,15,18,19,20,108208.739350041,556783.612077556
1,5,8,9,11,13,15,17,20,21,162486.641146482,355431.748185716
2,3,7,8,9,11,15,19,20,21,20421.1596463152,430295.592353676
3,5,6,8,9,10,11,14,15,19,176455.58892426,169915.585074968
5,6,8,9,11,13,14,15,19,20,192120.213288186,293731.42677413
1,2,3,4,7,10,11,17,19,20,103089.80046009,470338.092579095
2,7,8,10,11,12,15,19,20,21,218659.183596487,341233.781266788
1,3,8,9,11,13,15,17,18,19,168092.403561066,420494.283426207
4,7,8,9,10,12,13,14,17,19,120055.907794704,313205.842961062
2,6,7,8,10,11,12,14,17,19,57534.5879942326,337064.951633426
1,3,4,5,6,7,8,10,14,15,251567.322769989,267066.031239091
1,6,7,11,12,14,16,17,18,21,147055.511380878,375610.29701525
1,2,6,8,9,12,14,16,19,20,98970.2771423703,642745.668438969
2,4,6,7,8,9,14,15,16,20,117388.322926774,683561.709436251
1,5,6,7,9,12,15,17,19,21,202224.781794853,304883.316538435
1,4,5,6,7,8,9,14,18,21,196182.896335548,322412.561559313
1,2,7,10,11,14,15,16,20,21,8415.74529863812,503048.618706405
1,5,6,10,13,14,16,18,20,21,168907.308319627,309753.688292088
2,6,7,9,11,12,13,16,19,21,150041.777171858,400137.269039132
1,3,4,8,10,14,15,16,18,20,102422.668692134,406927.4448925
3,4,7,12,14,16,17,19,20,21,76888.0893698539,471032.202982096
1,3,4,6,8,9,17,18,19,21,54622.4649797028,463038.601656636
3,6,7,10,12,16,18,19,20,21,158596.971666678,372635.181283202
5,6,7,9,14,16,17,18,20,21,201898.644582114,322734.51425751
1,3,5,6,9,10,15,16,17,19,254090.48160887,284027.996532978
3,5,8,9,10,11,14,15,20,21,197936.703562118,164804.025147989
3,4,7,9,10,11,13,16,20,21,196270.260952027,326820.491370969
5,8,11,12,14,16,17,19,20,21,161905.124246592,302624.894336975
1,3,4,5,7,8,9,10,18,20,217526.580251374,282473.731837308
1,2,7,8,11,13,14,16,18,19,89646.3336732093,481057.358396003
2,6,7,8,12,13,16,18,19,20,13645.4878752727,555078.833512645
3,4,5,6,8,9,10,12,13,18,247936.925256196,295940.803117829
1,2,4,5,8,9,11,15,16,21,175433.816586211,321900.444605303
1,2,3,8,9,10,11,15,19,20,100686.282333247,361827.732406984
1,2,6,7,9,13,14,15,18,19,128286.932645434,431221.382080746
3,4,5,8,9,10,13,14,18,20,98845.2470214687,278563.808963708
1,4,6,7,9,10,13,16,17,18,79243.671907883,451882.593329851
1,2,6,9,11,13,15,16,17,21,149277.73322692,392977.584530648
1,4,6,7,9,10,12,17,19,20,221834.378381544,312453.026276754
1,2,5,6,10,14,15,17,20,21,205380.08838926,269438.002291823
5,7,8,9,11,12,13,17,18,21,197266.605945476,299429.931974745
3,4,7,8,9,10,12,14,17,19,103989.284312188,372879.515080531
5,7,8,11,13,15,16,17,19,21,217630.213223589,301795.442186332
2,3,6,7,10,11,13,16,17,20,125524.977998765,335638.150240726
1,2,4,7,11,12,13,15,16,17,124906.979490191,435009.214597447
1,2,3,7,9,13,15,16,18,21,134511.872955665,433508.174422042
1,6,7,9,11,13,16,17,18,20,172506.368434004,382679.394144415
4,6,7,11,12,13,14,16,20,21,171459.998297988,379958.778698462
2,4,5,6,7,12,13,14,17,20,236876.744960749,305684.302165626
3,4,6,11,13,15,16,17,19,20,149977.628244808,379636.767394765
2,3,4,10,12,13,16,17,18,19,106879.353354315,404416.733508358
2,5,7,8,9,13,17,18,20,21,188904.600807955,371763.058580929
1,2,6,7,9,10,15,16,20,21,169035.16147815,396599.567699222
2,7,8,9,13,14,15,18,19,21,85340.5125168742,512494.734850236
6,7,8,10,11,12,14,16,17,21,135309.310484204,312497.992169472
1,2,3,9,14,15,16,17,18,20,101113.086044407,463364.333052344
4,8,10,12,13,15,16,19,20,21,144828.382112804,390721.123940702
5,6,7,8,9,11,12,14,15,20,209711.867135436,280603.753558299
4,5,6,7,9,11,16,18,19,21,209361.102546773,292888.804973493
3,4,5,6,9,10,11,12,18,21,239531.798941856,230738.275596276
1,3,4,7,8,13,16,18,19,21,77166.8167201537,410536.915311688
6,7,8,9,10,11,12,13,16,18,101210.054370189,347939.669066664
2,3,5,6,9,12,13,19,20,21,244998.565553768,360710.21266723
2,5,7,8,11,12,15,17,18,19,226024.545552133,298521.323818608
1,2,6,7,11,14,15,16,18,20,208127.195281192,386355.559886432
1,2,3,7,9,10,12,14,18,21,206196.808779104,352013.906974742
3,4,8,11,12,15,17,18,19,20,179401.913741059,390208.747769536
2,5,6,8,10,12,13,14,15,20,136150.814557952,282355.440046117
1,2,3,6,7,12,14,17,19,20,102393.657421762,438261.114594228
2,3,5,6,7,10,11,13,14,20,224914.937387534,187089.626639775
2,5,6,8,9,10,11,13,20,21,133989.494609773,233507.676308754
2,3,4,5,10,14,15,18,20,21,219170.522826092,277422.414063537
1,6,9,13,14,15,17,18,19,21,52055.0076571029,503330.867212462
1,3,6,7,8,10,13,14,16,21,186220.321043765,357270.477477699
1,2,6,9,13,14,15,16,18,21,137385.979994695,465631.682717302
5,6,9,10,12,13,15,16,18,20,55604.6565079618,363557.893156913
1,2,3,6,7,10,14,17,19,20,85490.7514242616,535470.261854247
1,2,4,6,7,11,14,17,20,21,145686.251169009,364025.049419028
3,4,6,7,9,10,15,19,20,21,81479.7753327988,370975.911954049
2,6,8,9,10,13,15,17,20,21,159437.177144904,401090.550901852
5,8,11,12,14,15,16,17,18,21,198392.599524143,311539.001923186
1,3,4,5,9,13,15,16,19,21,183772.216035515,382039.704612433
1,3,7,9,11,12,13,15,16,21,159559.94395668,400158.260657809
3,4,5,9,10,14,15,17,18,19,125874.97614649,268572.701177228
1,3,5,7,9,12,13,19,20,21,172270.636663049,359822.253330451
4,5,9,10,11,12,13,14,15,16,3905.37370716071,231136.864997179
4,6,8,9,10,12,13,14,16,19,80648.8460991726,385859.499794614
4,5,6,8,11,12,14,16,19,21,226283.097090182,301525.107075686
3,4,7,8,11,12,13,14,16,20,194877.814915366,369867.676415005
1,5,6,7,9,12,15,16,17,19,182188.188493154,304469.865713826
2,3,8,11,13,14,15,18,20,21,161030.252027188,450509.620775447
2,7,9,10,12,15,16,19,20,21,188869.348958283,366337.021967939
2,3,4,5,13,15,16,17,20,21,196391.209054106,369477.782648891
1,3,5,8,11,13,18,19,20,21,184074.999266616,349015.368641081
2,4,5,7,10,12,13,15,16,21,237261.353392906,280901.367409198
1,3,8,10,13,14,16,17,19,20,167582.375046289,380844.153757042
2,3,6,10,11,12,16,17,18,21,18534.3500054858,474194.761434707
4,6,7,8,10,11,13,19,20,21,196012.430616828,329594.078613892
7,8,11,13,14,15,17,19,20,21,190128.147489549,370016.274785217
3,5,9,12,15,16,18,19,20,21,239528.549975734,356425.562872525
1,3,4,5,12,14,16,17,18,21,179674.347275552,346987.60629528
3,6,7,8,13,14,16,17,19,21,142421.192571338,389437.720211865
1,5,10,12,14,15,17,18,19,20,128841.437642642,281245.35025965
1,3,7,8,9,12,13,14,15,21,104083.432953006,445998.644643855
2,3,4,6,7,12,13,19,20,21,5321.8643503117,597230.923686292
1,2,3,4,5,6,10,13,20,21,183642.842141401,294696.893954145
1,2,3,4,5,10,13,14,18,19,185253.905674317,271884.25243688
1,3,5,7,8,9,11,15,16,19,230201.36,301747.271824413
3,5,7,8,10,11,13,16,19,21,171718.05934215,245695.223650277
1,2,3,4,5,9,10,13,14,16,202673.754882447,254016.395557452
1,2,3,5,7,9,13,14,15,17,136548.619255481,314606.227417376
1,4,5,6,8,11,12,14,15,17,231751.383119325,291844.071563012
5,6,7,8,11,12,15,16,18,20,214806.081416017,324774.044797908
1,3,9,12,13,14,15,16,17,20,86859.369265278,471383.296497625
1,4,5,6,8,10,13,14,20,21,185997.413866446,282557.238762961
1,2,4,5,7,9,11,14,17,20,165834.929331082,253452.893349199
3,5,6,7,10,12,14,15,19,21,4012.48874539007,361577.848495282
1,3,6,7,12,14,15,16,18,20,78175.4622799376,592340.5521561
3,6,8,9,10,15,16,19,20,21,131450.524502215,426003.271834904
1,2,6,7,8,9,15,16,18,19,99436.0419297049,410530.047423869
1,5,6,8,13,15,16,18,20,21,124699.403103404,465922.372619021
1,3,4,5,6,10,13,15,18,20,199401.153004505,310615.109311216
1,6,7,8,9,11,12,14,17,19,102227.323570755,405861.869416986
4,5,6,7,10,14,16,18,19,21,199845.665218192,263656.907510967
4,6,7,8,10,11,12,15,18,20,109026.39656401,411967.907093859
2,4,5,8,9,10,11,12,14,20,217310.452110254,133458.642180086
1,2,4,5,11,13,14,15,16,20,151223.558687154,307307.627441358
1,3,8,9,10,15,16,17,19,21,166456.532132245,373986.31148231
1,2,4,5,6,7,8,11,13,18,82086.7111039983,311291.265495653
3,4,5,7,8,9,12,15,16,18,215813.33197527,343043.491250235
1,4,5,6,7,11,14,16,19,21,195282.341204116,273595.615260718
5,6,7,9,10,11,12,13,18,19,205742.718198058,207883.462702527
1,2,3,5,7,10,13,15,19,20,179176.225910838,285086.332993726
1,2,6,7,9,10,11,15,19,21,230804.030896489,321769.949367696
1,2,7,10,12,13,14,15,18,20,51862.044623156,564062.198921788
1,2,4,7,8,9,10,13,16,18,80666.1309012998,411996.211599929
6,8,9,11,14,15,17,18,20,21,178914.336056619,394380.372686044
3,5,6,7,8,11,14,17,18,20,211881.081998765,297611.620304379
2,4,5,6,8,9,11,15,20,21,229761.10868735,310803.054213207
2,6,8,12,13,14,15,17,19,20,13495.7466683908,574140.920842336
1,2,3,4,9,11,12,13,15,17,121219.633063701,369867.153457765
1,2,6,9,11,12,13,15,19,20,159627.041180557,416807.651609268
4,8,9,10,11,12,15,16,19,21,181898.862555915,344018.128387262
2,4,6,9,10,13,15,16,19,21,184720.227057599,373330.657204869
2,3,4,6,9,10,16,17,20,21,184561.37007292,364336.038474795
1,4,6,8,9,10,12,16,18,19,201150.210645805,363834.400775901
2,6,8,11,13,15,16,17,20,21,137547.254908942,451904.631117959
3,5,6,7,8,9,12,16,17,21,181928.881973797,325234.761022448
1,3,4,8,12,13,17,19,20,21,14568.1767811133,573840.337832808
4,5,9,11,14,15,16,17,20,21,228091.708636048,284248.704007103
1,3,5,6,9,10,12,13,20,21,185052.987953398,317693.300144962
5,9,11,12,13,14,15,16,18,20,218631.468558513,295483.47410639
2,7,8,9,14,15,16,17,20,21,18501.6159549873,3498175.60034521
4,5,6,7,8,10,11,15,16,19,264937.230605714,231185.454247669
2,3,4,7,8,9,10,18,19,20,141806.901259684,373640.515756512
3,4,10,13,14,15,16,17,19,21,206874.935730174,360727.895540004
1,2,4,5,9,10,12,15,16,17,173134.701809425,270755.067808744
1,6,7,8,9,11,15,16,18,20,190590.415509876,405686.348407546
1,2,8,9,11,13,14,17,19,21,190570.738697972,372246.810883571
1,2,7,9,11,12,13,16,17,20,196921.616275087,365742.360960118
6,7,8,9,11,14,16,17,18,21,202287.222239693,371927.987912435
1,3,6,8,10,11,12,13,15,19,221570.829058266,348239.775566182
1,2,3,5,10,13,15,16,17,18,208825.825880034,302650.855214341
1,3,5,9,13,15,16,17,18,21,2642.25822412793,543634.690692374
2,4,5,6,7,8,13,14,17,19,167860.147558072,302593.760498898
8,9,11,12,14,16,17,18,19,20,157906.778041001,369062.212991019
3,4,6,10,11,14,15,16,17,20,133292.432993199,332390.007577153
2,3,5,7,9,11,14,16,18,19,259968.146317654,269845.908053033
2,6,8,11,12,14,15,19,20,21,139600.670630707,448818.203611879
2,4,5,9,12,13,18,19,20,21,243630.456189626,354747.428341551
1,4,5,7,10,11,16,17,19,21,270243.73568575,204423.678123232
1,2,4,5,6,7,8,10,12,15,155501.097340417,284749.127335048
1,4,6,7,10,11,12,14,15,20,17120.3048940389,393955.824062311
1,2,4,5,6,7,10,13,16,17,194545.135779604,256064.185887834
3,5,9,10,11,15,16,17,19,20,200879.954438147,223993.737851848
1,4,7,9,10,13,14,15,16,17,90907.8997124696,446065.286177386
1,3,4,5,6,10,11,15,17,20,225723.687309645,243945.221709231
2,3,4,6,10,11,13,14,19,21,212316.672422534,329090.742427336
1,3,5,6,9,10,11,17,18,21,199962.382003488,228066.60442796
2,3,4,5,8,10,12,15,17,19,268072.450006518,287591.785499545
1,2,3,4,9,11,14,18,20,21,135577.567477674,404078.538892596
1,5,8,10,11,12,13,14,17,20,225206.658200669,212752.166554523
2,3,4,5,7,9,11,15,17,19,4703.65259472028,455495.529852192
1,5,6,8,9,10,11,15,16,19,175824.681952566,227525.965133029
3,4,5,8,9,10,11,15,18,21,218155.610850119,227317.505125074
2,3,4,6,8,10,11,12,13,17,153013.232150675,338429.41787428
4,5,7,10,11,12,14,17,18,20,236820.566520748,186904.371400739
3,5,6,8,11,12,14,15,17,18,176581.84105417,309863.223682309
1,3,4,5,7,9,10,13,15,21,230006.786029541,273032.943921887
1,3,4,6,7,10,13,15,16,19,89317.6110623951,327810.311180885
1,3,6,9,11,12,13,14,15,17,185358.130210779,381556.60799006
1,2,3,4,5,6,8,13,16,20,150592.932121177,362772.107212643
2,3,5,7,10,11,13,15,17,21,251174.939721157,221580.848244003
3,4,5,6,8,10,12,14,18,19,249265.039434532,282678.60682912
1,2,3,4,6,8,11,12,19,20,144402.445270399,394089.11691056
3,4,7,8,9,10,11,14,16,18,3739.86418676726,593645.198044394
1,3,8,9,13,16,18,19,20,21,42031.1197330073,640987.478109552
1,2,4,7,10,12,14,15,17,19,88808.6852271238,606776.818126358
4,7,11,12,13,14,16,19,20,21,179550.124999461,361332.016588461
1,2,3,6,7,10,13,15,18,20,123726.65313498,393763.573525247
1,2,4,5,8,9,14,16,17,20,125827.587947038,347802.962171114
1,2,4,6,7,10,13,15,18,21,42360.8298281274,415840.369661119
2,6,7,10,11,12,14,16,18,19,4264.16756985533,631908.86935777
1,4,5,8,9,12,15,16,20,21,142076.707801414,403399.19130849
4,8,9,11,13,14,15,16,19,20,142081.213088117,408707.780940007
6,7,8,9,10,11,13,14,18,19,149340.50963444,312872.316984305
3,4,6,8,10,12,15,16,18,21,160377.011436598,397413.966516359
1,3,4,6,9,11,13,18,19,20,177714.49499729,387394.671009037
4,9,12,14,15,16,17,18,19,21,122118.395469304,394862.38405238
1,3,4,5,9,10,17,18,19,20,150608.018001275,286963.128096543
2,3,4,6,9,10,12,16,19,20,141436.041237726,397588.25462736
2,4,6,7,8,9,10,11,14,21,222211.719043004,304228.012793602
2,3,5,8,9,10,12,13,19,20,121599.829810727,314833.189549151
2,3,4,10,11,12,14,15,18,19,22876.2250269631,469979.740236136
1,4,5,6,9,10,11,13,19,21,220638.115531861,220686.113927408
2,4,6,10,12,13,15,17,18,19,114136.275814122,380803.391537389
1,3,4,5,6,9,12,13,14,18,227604.873298717,331731.263501548
2,4,9,11,13,14,15,18,20,21,141909.605340138,411350.655006055
2,3,4,5,6,8,16,19,20,21,252272.095051848,360696.597135086
1,4,5,7,11,14,16,17,19,21,232924.205028158,261552.025488565
3,4,6,7,12,15,16,19,20,21,95019.4091191228,458837.699274004
1,2,3,5,8,11,13,14,16,17,186642.397213505,300475.330830292
1,3,4,9,11,12,17,18,19,21,147582.371322381,369759.410575378
4,5,6,11,14,15,16,19,20,21,231132.497542352,308209.139248149
1,2,4,6,8,11,14,16,19,21,41860.5972287789,433457.766178547
1,2,7,8,9,10,11,15,17,21,4678.90379290125,498941.757951719
2,3,4,5,6,7,8,9,10,16,268364.06879626,273879.631853329
6,7,10,11,12,13,15,16,18,19,214340.327342985,333295.137966439
2,3,6,7,9,10,12,13,15,21,79238.9637747041,374486.657361387
2,3,8,10,12,16,18,19,20,21,86453.311595979,421882.477671516
3,4,6,7,8,9,13,15,18,21,115905.084327424,434604.584005212
1,2,4,10,11,13,16,18,19,20,6786.36028082946,491522.311800137
1,3,8,9,11,13,14,16,18,20,148933.609965947,472553.805664486
2,4,8,10,12,13,14,17,20,21,97374.5385522175,468062.169135784
2,3,10,12,14,15,17,18,20,21,83152.6800086292,506504.226078933
1,6,7,8,9,11,12,13,18,19,216588.894864413,367270.077287641
2,3,5,7,8,10,11,13,15,19,254006.03808499,226748.05179519
3,7,8,10,11,14,15,17,18,20,31020.4468471615,403583.402506865
1,6,7,9,12,13,14,15,16,18,105202.199943954,445451.676460997
2,4,6,9,11,12,14,18,19,21,166058.389852524,375339.798586842
2,7,8,9,11,14,15,17,18,21,178875.437177214,394312.898474598
1,2,3,6,8,11,13,14,15,16,163217.461752529,380778.496779452
1,2,3,5,6,9,16,17,18,21,169289.386428104,365194.390052177
3,6,7,10,11,15,16,18,20,21,13203.8768588073,707854.632471521
1,3,6,7,9,11,13,15,19,21,82816.1332073275,399860.473161582
3,4,6,9,10,12,15,17,18,20,117203.468308845,407187.852318607
5,8,9,11,14,16,17,19,20,21,233667.492974509,291714.055627441
1,4,7,10,12,13,14,16,18,19,132640.445416094,335766.6100582
3,4,5,7,9,11,16,18,19,20,213963.197337056,300224.31980041
1,5,10,12,14,15,17,18,19,21,231333.802159445,273837.160682142
1,2,6,7,9,10,14,15,17,18,127386.565202076,464749.325106993
2,8,9,11,13,15,16,17,19,20,106426.134021553,423195.568405751
2,4,5,6,7,9,10,12,16,19,156708.384084549,254842.147874443
5,6,8,9,11,13,14,17,19,21,201193.054926006,286677.969408985
2,6,10,12,13,16,17,18,20,21,119146.922917497,440722.074985634
2,4,5,6,8,9,10,18,19,21,205624.39259849,285887.670568355
2,6,7,9,11,12,14,15,18,21,169427.565568659,391556.810801487
1,3,4,5,6,8,9,12,16,19,185542.598890721,334841.041311479
2,3,4,7,9,11,14,15,16,20,182320.641335556,370497.061065664
1,3,8,9,14,15,17,18,19,20,109198.055489154,456468.750977106
5,7,9,12,13,14,16,18,20,21,3051.11367597698,508297.019284307
1,5,7,8,9,12,13,18,19,20,188812.653629936,348602.569983531
1,4,5,7,9,14,16,17,20,21,214264.334706768,301821.338625417
1,3,6,8,9,11,13,14,16,18,168570.106648986,398066.13259942
2,4,7,8,10,12,14,18,19,21,43313.8962762785,502008.300840791
1,2,5,8,14,15,16,18,19,21,150283.322179058,392118.045763083
1,4,6,9,10,11,16,18,19,21,164601.034200449,331656.499886311
1,3,6,7,8,11,12,15,19,20,81934.6193587943,404673.911998669
1,4,8,9,12,13,15,16,19,20,52705.808224116,518815.300369071
1,3,5,6,11,12,14,15,19,20,174617.486280984,310608.985720324
1,3,5,10,11,13,14,16,17,19,151389.735699258,210717.210454154
1,3,5,8,12,14,16,18,19,20,159254.549668851,376135.2880822
3,5,7,10,11,13,14,15,17,20,259822.897445428,195946.852878407
2,3,4,7,10,13,14,15,16,17,118901.331996462,344845.253521647
1,4,5,8,10,11,13,17,20,21,177380.725377749,242163.131792898
2,4,7,10,11,12,13,14,15,16,209012.875568409,314709.720159078
1,2,4,5,6,14,15,17,19,21,215271.368678866,326076.082134127
6,8,10,12,14,17,18,19,20,21,61554.1247803209,463889.213788404
1,2,4,11,12,13,16,17,18,19,124862.967004607,374235.967266476
2,8,9,12,13,14,16,17,19,21,117604.360298383,423207.27198508
2,5,7,8,9,12,14,19,20,21,201070.461934827,322586.39973492
2,4,6,7,9,10,13,16,19,21,202673.432775455,347167.541836379
1,2,7,9,10,11,13,15,16,20,63961.5689482414,362753.549306753
2,3,6,9,11,13,16,18,19,21,144552.282058927,405779.452571897
1,5,7,9,11,12,13,16,17,21,198947.541878896,280367.565919823
3,5,6,7,9,13,14,18,19,21,217126.459015847,328579.953176999
1,2,3,4,7,10,13,14,17,19,195978.818669972,544401.156952287
1,3,5,6,10,11,15,18,19,21,155372.473556266,260494.552332642
2,5,8,10,12,14,16,18,19,21,191856.000675153,281655.23943837
2,3,5,6,7,8,11,15,16,21,200576.711397609,330946.042880199
1,5,6,10,14,17,18,19,20,21,113900.214355723,313498.416819359
4,5,7,8,9,11,14,15,17,18,86595.9303845806,264537.185644117
1,2,4,6,7,8,10,13,15,20,128166.88450591,361837.007703161
2,3,4,5,6,8,11,13,19,20,222401.049271724,322014.798467229
1,2,4,7,8,9,11,14,19,21,199464.816126036,357168.241561753
3,8,10,12,13,14,15,16,17,18,100179.862107555,411151.752265119
3,4,7,9,10,12,14,15,18,21,90385.0098156749,390977.150006093
2,6,8,9,11,12,13,16,17,21,119951.417592299,444422.911495221
1,2,3,5,7,11,12,15,17,19,236693.688142246,284012.493729492
3,5,6,7,9,11,12,17,18,21,199214.656586216,292576.963389289
2,4,6,8,9,11,13,18,19,20,136107.176250912,426030.676324944
3,4,10,11,12,15,16,17,19,21,47981.8074122279,338557.615344524
1,2,3,4,6,10,13,14,16,20,130748.333755614,411029.822694101
1,2,7,9,11,12,13,15,19,21,31040.5096627794,564412.399178484
5,8,10,11,14,15,17,19,20,21,241953.298857573,207918.142535296
1,4,6,7,8,9,13,14,15,17,119422.199245364,410627.576202942
1,4,5,7,8,10,11,13,16,17,124023.09374125,232612.638882357
2,5,6,7,10,13,14,16,17,21,262308.908320932,257125.353376785
1,3,8,10,11,12,13,15,18,21,2688.27307602259,568812.912554129
2,3,5,7,8,11,13,14,16,20,228652.037418572,298454.161255005
1,3,8,9,10,11,13,14,15,16,103856.763180974,383257.929468702
1,2,4,11,13,16,18,19,20,21,29338.8787414793,510158.053283731
1,2,5,6,11,12,15,16,17,20,164681.130490092,321813.582423369
1,3,4,5,7,8,9,10,16,21,216876.813120425,277588.787063668
3,5,9,10,11,12,13,15,17,18,239292.193320928,223292.90362381
1,4,5,7,11,13,14,16,17,21,231913.219914847,269383.108557711
1,2,6,7,13,15,16,18,20,21,22310.3246586223,796801.674656639
2,4,5,6,8,10,13,17,18,19,219658.218464476,288643.780884033
2,3,4,5,8,9,11,12,17,21,180410.698991142,307816.170252413
1,2,12,13,15,16,18,19,20,21,13395.4575441858,614035.954126715
5,7,11,13,14,16,17,18,19,20,155692.326765027,277258.762214601
2,3,4,7,11,12,17,18,19,20,144637.587375115,361251.075095835
2,5,10,11,12,13,15,16,18,20,205169.071034893,243154.609960314
1,8,9,11,12,13,14,17,18,19,195244.927226649,374775.971735437
2,3,4,6,10,16,17,18,20,21,153643.519321768,373587.35682582
1,3,5,6,8,13,15,17,19,20,122226.089516273,359347.705530101
4,5,8,10,11,15,16,18,20,21,64748.8212933279,299050.617092174
1,4,6,7,9,10,14,15,16,20,129541.895186845,347767.395795429
3,4,7,9,12,13,14,15,17,20,40959.8615752084,846748.977817787
6,7,8,11,13,14,15,17,19,20,204369.750484745,365308.195660543
2,3,5,6,11,16,17,19,20,21,175377.919537213,335094.510177602
1,4,7,8,9,13,14,15,18,21,165510.000836888,407372.657148739
1,3,4,6,8,10,13,17,19,20,187339.246659738,349537.710010023
2,3,6,7,8,10,14,15,18,21,91561.484334238,431834.119153806
2,4,6,7,8,14,15,16,20,21,163115.835271738,411173.023015509
1,5,6,7,8,9,10,14,17,21,242970.421694571,244773.57242775
7,8,11,12,15,16,17,18,19,21,168646.701348586,364526.439662643
1,3,4,7,8,14,15,16,17,18,30804.5012731887,806628.976294888
1,2,5,7,11,12,14,17,20,21,215052.024881243,269754.383715819
1,4,5,7,8,12,13,18,20,21,159803.999971353,359627.756480292
1,2,4,8,10,11,17,18,19,20,113956.892656282,323928.227389179
1,3,7,8,9,11,12,13,15,21,144296.098896041,412010.529734145
2,5,7,8,11,14,16,17,20,21,238818.692745847,285628.389773446
1,3,8,9,10,11,13,16,18,21,166598.5389915,380222.615893114
1,4,6,7,9,10,13,16,17,21,191883.977483314,326813.965767099
1,2,3,8,11,14,15,16,20,21,134008.489215901,426746.811954553
1,2,3,7,10,11,14,16,18,19,32703.8524261802,366840.834924836
1,5,7,8,9,11,14,15,16,17,151242.231211744,270323.295604433
1,5,6,7,8,9,14,15,19,20,154145.75672651,328958.303669997
1,7,8,9,10,11,12,14,15,16,11816.726724558,439980.744085618
3,6,7,8,11,12,15,16,17,19,159485.948556805,360078.057305323
1,2,5,8,10,12,15,16,20,21,137139.307365613,317053.584783058
3,4,5,6,9,15,16,17,18,19,238213.615385267,342991.59716703
2,6,9,10,12,13,14,18,20,21,177867.970638992,378784.968575719
1,2,4,10,13,16,17,19,20,21,145620.475420922,362039.518290893
2,5,8,11,13,15,16,18,19,21,205090.870879915,347519.634661749
1,5,6,7,8,11,13,14,19,20,216183.82774589,288327.757426491
2,3,5,7,9,11,13,19,20,21,219397.622952078,298731.728106609
1,2,4,6,7,12,14,15,16,17,34425.5954497841,907637.18887426
1,2,3,4,6,9,10,18,19,21,163738.80176449,387328.525723696
3,5,7,8,10,12,13,14,17,18,266527.059707105,266360.474620916
2,3,5,6,8,9,11,13,16,18,227823.977706582,320433.502244634
2,5,6,8,13,15,16,18,20,21,105050.234060832,496781.306067308
1,3,4,6,12,14,15,16,18,20,91322.2743865406,575408.045028422
2,4,7,8,11,12,13,14,16,21,185211.01024913,371856.056298924
1,2,4,7,10,12,16,18,19,21,22753.6756737235,542904.838473229
1,2,3,6,7,9,12,14,16,19,104209.32265474,454989.751531107
5,7,9,11,12,13,14,16,19,21,210260.770911391,272864.145874033
4,7,10,11,13,14,15,16,18,21,191430.506075691,329117.531858214
3,4,9,10,11,12,13,15,17,21,198032.89566997,335040.617026982
